gene_ID	RE_sample_size	RE_beta	RE_SE	RE_Z	RE_metaP	RE_I2	RE_H2	RE_Q_val	RE_Q_pval	RE_metaP_FDR
ENSG00000141522.11	11	0.0213235013247482	0.0192949518315427	1.1051336904552	0.269101664111247	5.82812478232673	1.06188816744761	10.1934107728571	0.423691818379535	0.726121252317592
ENSG00000146267.11	11	-0.019994179971804	0.018092376020772	-1.10511631799209	0.269109190718547	21.2259279330481	1.26945322713554	11.1024592280609	0.349591426065417	0.726121252317592
ENSG00000237973.1	11	0.0415439696215407	0.0375944672755672	1.10505541459129	0.269135578214954	9.5211582601376	1.10523077083051	9.81834632010418	0.45657247830126	0.726121252317592
ENSG00000174437.16	11	-0.0214477177388598	0.0194104974432132	-1.10495456397275	0.269179277468996	32.994790923432	1.49242128154138	14.9626462970745	0.133429651443482	0.726141157085436
ENSG00000185811.16	2	0.0876522248716405	0.0793342660301162	1.10484698803877	0.269225896215505	47.1407132199841	1.89181515853911	1.89181515853911	0.16899733177477	0.726168931076683
ENSG00000228223.2	12	0.0325929205891322	0.0295028067033793	1.10473965805426	0.269272413900386	25.5044482162664	1.34236202841087	13.7132201852311	0.249270294786107	0.726196425023137
ENSG00000171720.9	12	-0.022518591638011	0.0203880694151032	-1.10449847798387	0.269376963420905	0	1	7.16441162314809	0.785617059738824	0.726380395563897
ENSG00000113749.7	11	0.024332594967956	0.0220343907198469	1.10430078495608	0.269462682449446	21.7939684748606	1.27867375507802	13.2858184055437	0.208127527228328	0.726389459255994
ENSG00000133059.16	12	-0.0248261655703787	0.0224843005176851	-1.10415556627397	0.269525660702329	33.6652509843845	1.507505515344	16.222563417103	0.133067350512571	0.726389459255994
ENSG00000171130.17	11	0.0257318414625409	0.0233042319527316	1.10417032900862	0.269519257957255	0	1	3.63909161114496	0.962163240484823	0.726389459255994
ENSG00000198429.9	5	-0.0524757298859428	0.0475238519285062	-1.10419773979782	0.269507369901728	0	1	2.60464903044028	0.625999789674437	0.726389459255994
ENSG00000161920.9	13	-0.0320341282513346	0.0290173664114108	-1.10396401234874	0.269608749010941	7.48389025050437	1.08089283337538	12.8100784571187	0.382994874571475	0.726515448204169
ENSG00000164171.10	12	0.0255870276162013	0.023181306295378	1.10377850541162	0.269689231130927	25.3846745308149	1.34020724792386	16.0362584889897	0.139790126013126	0.726584998608721
ENSG00000278768.1	13	-0.0390305418844684	0.0353621763016002	-1.1037369858569	0.269707246632419	25.0006856089161	1.33334552204771	15.8453051477591	0.198424559148606	0.726584998608721
ENSG00000015479.18	11	0.0330519096105875	0.0299701759418758	1.10282667925235	0.270102439818756	40.2495522563278	1.67362762583801	15.9058091098035	0.102360655682184	0.726588871097965
ENSG00000064652.10	11	-0.0417171548284352	0.0378459325586324	-1.1022889913944	0.270336053767659	51.7374436364025	2.07199965220711	20.4475655550903	0.0252926268303636	0.726588871097965
ENSG00000066422.4	11	-0.0253561211177561	0.022992268769392	-1.10281074791153	0.270109359656898	32.5856717489853	1.48336418376304	14.4281927547549	0.154340866496943	0.726588871097965
ENSG00000089094.18	9	-0.0304836886586883	0.0276423960045401	-1.10278749547187	0.270119459660236	0	1	4.76786365755223	0.78207457457708	0.726588871097965
ENSG00000090054.13	11	-0.0313574433814214	0.0284578745574059	-1.10188985892697	0.270509557907282	52.388573275142	2.10033613522843	21.6422013029165	0.017034813426814	0.726588871097965
ENSG00000107104.18	12	-0.0371049707098668	0.0336702896815146	-1.10200925091054	0.270457649835896	23.2038799562548	1.30214911825021	14.7098753309903	0.196167952906537	0.726588871097965
ENSG00000110851.11	12	-0.0242978541512536	0.0220584954849994	-1.10151910259596	0.270670795228458	19.0787432086248	1.23576923993917	12.4840994715245	0.328375601640893	0.726588871097965
ENSG00000117318.8	12	0.0441599346208474	0.0400940372970351	1.10140902732469	0.270718678275619	32.9942754617725	1.49240980064247	16.8356184861012	0.11283286426794	0.726588871097965
ENSG00000119411.10	11	-0.0252560008910227	0.0229300705428465	-1.10143581302247	0.270707025888598	0.0559629652980174	1.00055994301369	10.397858313757	0.406307992381172	0.726588871097965
ENSG00000124299.13	11	-0.0293839514303491	0.0266677574527531	-1.10185310791162	0.270525537526612	0	1	7.22311624996563	0.704226873325039	0.726588871097965
ENSG00000128242.12	9	-0.0484642929136445	0.0439447094469371	-1.10284704401481	0.270093594484185	62.4647772292435	2.6641642867219	20.4109658939278	0.00888817093378507	0.726588871097965
ENSG00000128271.21	12	0.033860157550377	0.0307311183449244	1.10181989377453	0.27053997984121	27.4664302286362	1.37867197650983	14.5732027549291	0.202881245341513	0.726588871097965
ENSG00000136826.14	12	0.0481209809344008	0.0436817977181219	1.10162546983357	0.270624530701601	0	1	9.18086979161992	0.6052014145964	0.726588871097965
ENSG00000141642.8	12	-0.0415161434627623	0.0376953844664248	-1.10135880162572	0.270740528522301	32.6959421459117	1.48579451504685	15.7251818181617	0.151643935046275	0.726588871097965
ENSG00000156500.14	5	0.0493431511646192	0.0447527821702039	1.10257170106111	0.270213205159131	20.5245483309991	1.25825016278586	5.35717540885032	0.252572030440584	0.726588871097965
ENSG00000163110.14	11	-0.0318657315639793	0.0288800455851946	-1.10338231530754	0.269861173257124	23.6616527467752	1.30995762415823	15.2681080751221	0.122588557128456	0.726588871097965
ENSG00000172965.14	5	0.0551195272841177	0.0500200752504252	1.10194810799788	0.270484232096453	0	1	2.80804946336407	0.59044403270283	0.726588871097965
ENSG00000175147.11	2	-0.0941792846113038	0.085415471076436	-1.10260217996135	0.270199963149613	0	1	0.292731611239391	0.588475343780591	0.726588871097965
ENSG00000185294.6	2	-0.12446143070932	0.112778813771726	-1.10358875525363	0.269771571221692	55.9782082682554	2.27160222394785	2.27160222394785	0.131763618075641	0.726588871097965
ENSG00000187186.14	13	0.0313958718278285	0.0284857112828916	1.10216211615838	0.270391198557668	35.8127858218644	1.55794267254651	19.089821452818	0.086383731416144	0.726588871097965
ENSG00000204536.13	12	0.028633063761567	0.0259969251730525	1.10140193776636	0.270721762452084	0.00183545153498014	1.00001835485224	10.4137883817521	0.493594940771187	0.726588871097965
ENSG00000221994.10	12	-0.0383083500949294	0.0347208266645224	-1.10332482763358	0.269886128517945	19.8440155583235	1.24756748602798	13.0662715217429	0.289016020777668	0.726588871097965
ENSG00000228663.1	2	-0.100977527721925	0.0916121138555808	-1.10222898994676	0.270362131711547	0	1	0.939680970438428	0.332359901399877	0.726588871097965
ENSG00000237612.1	2	0.0802073985104417	0.0728195075583723	1.10145483263736	0.270698752132769	0	1	0.696983129890184	0.403799266883893	0.726588871097965
ENSG00000256628.3	8	-0.051751892245929	0.0469676712780833	-1.10186200076899	0.270521670785647	0	1	4.03986371265285	0.775174608037975	0.726588871097965
ENSG00000268945.1	8	-0.04900739112919	0.0444992627811774	-1.10130793335119	0.270762659547811	0	1	3.0527272102066	0.880082046174939	0.726588871097965
ENSG00000277117.4	2	0.122416267800632	0.11102853423564	1.10256582817551	0.270215756772377	0	1	0.198931178153162	0.655584954843404	0.726588871097965
ENSG00000277879.1	13	0.0302435392588059	0.0274468805090871	1.10189350111365	0.270507974292222	0	1	9.11632691187331	0.692963760171638	0.726588871097965
ENSG00000279369.1	10	0.0268072915571475	0.0243082858779756	1.10280468527138	0.270111993019517	0	1	5.41363174726221	0.796864114771453	0.726588871097965
ENSG00000007202.14	13	-0.0204348180273477	0.0185580126461429	-1.10113180850725	0.270839294949248	17.4387848344888	1.21122248260917	15.4425443878048	0.218122233060527	0.726599461168192
ENSG00000230916.2	10	-0.0509696789815391	0.046288203582209	-1.10113754773429	0.270836797463819	3.21882034707517	1.03325874264623	7.94197119328914	0.540004573882318	0.726599461168192
ENSG00000228203.6	12	-0.0233292198146006	0.021189260524565	-1.10099263669701	0.270899861868267	0	1	6.31541125366911	0.851512107589407	0.726664435592432
ENSG00000114391.12	12	0.0356579440371753	0.0323973739379594	1.10064303685416	0.271052047020724	24.9009236233594	1.33157429924271	14.5551997247602	0.203778752374355	0.726923855182857
ENSG00000186666.5	11	-0.0470302427455272	0.0427313251307307	-1.10060342387334	0.271069294737305	37.236029645608	1.59327077996114	15.6102540099985	0.111346157435655	0.726923855182857
ENSG00000261596.2	7	0.0523902547204916	0.0476134981011728	1.10032358070329	0.271191161462041	0	1	1.10506252787561	0.981314240451362	0.727153124993176
ENSG00000232311.1	3	-0.0993824941685122	0.0903287122622609	-1.10023149538504	0.271231271187564	43.1471095135571	1.75892552066189	3.47303011164098	0.176133146487949	0.727163145176583
ENSG00000277402.1	4	-0.098249777735091	0.0893259782418628	-1.09990150311106	0.271375039741027	0	1	2.06825074374261	0.55836250919606	0.727451031711265
ENSG00000177683.13	11	-0.0283879584487029	0.025819326877894	-1.09948483873946	0.271556643496746	8.64187018096598	1.09459333502212	11.5340615447321	0.317448945338675	0.727840248932423
ENSG00000119953.12	12	-0.0359031666235656	0.0326731861928467	-1.0988572223001	0.271830348087305	60.1617891078829	2.51015288489743	28.7065569756388	0.00252036753573201	0.7281080875983
ENSG00000184564.8	6	-0.0772176481292057	0.0702720859989543	-1.09883813795359	0.27183867376119	75.779241128936	4.12868979590346	16.323814424828	0.00597788224908996	0.7281080875983
ENSG00000224138.1	4	0.0775541545695087	0.070569941373245	1.09896866938466	0.271781732037635	0	1	1.94897945602883	0.583063445691713	0.7281080875983
ENSG00000242607.1	2	-0.107116129095499	0.0974612650982939	-1.09906360221641	0.271740324620555	0	1	0.901952894579925	0.342258607538735	0.7281080875983
ENSG00000260456.6	13	-0.0383829732420126	0.0349221684875562	-1.09910051134682	0.271724226912249	10.8369790560469	1.12154118311961	13.2457305668928	0.351435884708847	0.7281080875983
ENSG00000136149.6	12	0.0648043971497008	0.058983150712473	1.0986933788194	0.271901831587258	43.1889702863889	1.76022157148194	19.1552063120653	0.0583637716499474	0.728179694185192
ENSG00000211451.12	10	-0.0335093550341656	0.0305018492535236	-1.09860076861716	0.271942242313959	0.0020073697306996	1.00002007410027	7.8310510073153	0.55125794446308	0.728190370793018
ENSG00000065600.12	12	-0.0225349837117402	0.0205186578412453	-1.09826792210755	0.272087514785677	0	1	7.24145975797397	0.779206026220292	0.728225668171627
ENSG00000116717.11	12	0.0340634142568411	0.031013735044369	1.09833318070556	0.272059028168491	21.9180564451477	1.28070582579377	13.6000530627094	0.255919130524199	0.728225668171627
ENSG00000145332.13	11	-0.0257136131592672	0.0234152625097181	-1.09815609150635	0.272136335713926	8.82496709977951	1.0967914879662	12.3832784666228	0.260223580863673	0.728225668171627
ENSG00000233622.1	4	-0.0664447379142942	0.0604940665112436	-1.09836785235697	0.272043894164838	0	1	2.61632818177356	0.454634193819003	0.728225668171627
ENSG00000272195.1	9	-0.0606709884084099	0.0552481955577185	-1.09815330249159	0.272137553366858	0	1	2.06374775444458	0.978994941233208	0.728225668171627
ENSG00000174576.9	11	-0.0415929350598978	0.0378900719149337	-1.0977264744516	0.272323945717679	0	1	8.71836433013125	0.559024144520948	0.728626916861327
ENSG00000102119.10	9	0.0298479094509785	0.0271937291969955	1.09760265812591	0.272378031649971	24.3472840520814	1.3218296097769	11.7127460418676	0.164487943648038	0.728639999958122
ENSG00000142686.7	11	0.0177230803852353	0.0161480338001192	1.09753797921233	0.272406287869196	0.0445801225842119	1.00044600005321	10.4543377631774	0.401576297996924	0.728639999958122
ENSG00000168393.12	11	-0.0397783496457056	0.0362456660235209	-1.09746499401866	0.27243817525445	13.3941871078665	1.15465690651214	11.5423969360994	0.316848288016671	0.728639999958122
ENSG00000275401.1	2	-0.117983943774454	0.10754307139062	-1.09708549559562	0.272604020087176	42.8791907032149	1.75067547590976	1.75067547590976	0.185791838170116	0.728986031244358
ENSG00000145431.10	9	0.0415565138977221	0.0378875382166877	1.09683858740176	0.272711958668119	0.00501129743541445	1.00005011548579	8.50415539529619	0.385832497451501	0.729079630608857
ENSG00000151552.11	11	0.0281425088906805	0.025655966193549	1.09691869245434	0.272676936676277	2.2163354099946	1.02266570208109	7.73451388285143	0.654751174053715	0.729079630608857
ENSG00000120251.18	12	0.0212981872822836	0.0194214727698407	1.09663090614617	0.272802771407257	38.7673923449552	1.63311679560263	17.1551458252441	0.103369434438823	0.729224897175275
ENSG00000023697.12	13	0.0288593335613809	0.0263219442312255	1.09639824884764	0.272904529981401	0	1	9.78467244526928	0.634844758302545	0.729399380132108
ENSG00000148925.10	12	-0.0199537832923847	0.018202490605013	-1.09621170670399	0.272986137674065	30.4964324669485	1.4387750665093	15.132760671224	0.176499411759074	0.729422462493973
ENSG00000187699.10	12	0.0319587305599601	0.0291528200715831	1.09624833829067	0.272970110920742	0	1	9.86876402662564	0.54222922691449	0.729422462493973
ENSG00000124380.10	11	0.0314279949901892	0.0286721787674312	1.09611464287773	0.27302860736043	25.1401609430173	1.33582974876396	13.2145679389417	0.211921323062705	0.729438449599053
ENSG00000126216.13	11	0.0216820022088779	0.0197858539723851	1.09583353031612	0.273151631945376	0	1	6.4001756918786	0.780596866167394	0.729550802971317
ENSG00000166526.16	13	-0.0285506759416818	0.0260593756492906	-1.09560092021848	0.273253458831863	23.5927690790329	1.30877665365777	15.7410231790583	0.203387674860049	0.729550802971317
ENSG00000180211.5	3	-0.121270966967688	0.110691364791342	-1.09557748426256	0.273263719543706	0	1	0.0302666178655442	0.98498062413469	0.729550802971317
ENSG00000225614.2	9	0.0461703388523864	0.0421442021969835	1.09553239699697	0.273283460355958	21.4631755710814	1.27328804961432	10.4599378487341	0.234215672506271	0.729550802971317
ENSG00000231177.4	5	-0.0664883078093057	0.0606911862782178	-1.09551834272135	0.273289614018217	26.298712565733	1.35682840125674	5.5526582871573	0.23513940408771	0.729550802971317
ENSG00000233586.1	2	-0.120130114913025	0.109649820971433	-1.09557967216675	0.273262761626063	0	1	0.453787442036303	0.500541824519254	0.729550802971317
ENSG00000120647.9	12	0.0339403531311243	0.0309886413172445	1.09525141111099	0.273406507968776	30.8503781034171	1.44613950528255	14.8419261159237	0.189848615272512	0.729570596277599
ENSG00000242686.4	13	0.0349363454431665	0.0318935484778778	1.09540477966568	0.273339341059265	15.0113123408354	1.17662718126719	11.2105823391445	0.510963224267928	0.729570596277599
ENSG00000277534.1	2	0.0768834920316011	0.0701945710640839	1.09529114383234	0.273389106160487	0	1	0.762644821115341	0.382502097965033	0.729570596277599
ENSG00000140950.15	12	-0.0347492638300441	0.0317404618179819	-1.094793895228	0.273606941553704	24.5961083548799	1.32619149778951	12.8870000398542	0.300775184561309	0.729910759837136
ENSG00000270681.1	11	-0.0348418508520927	0.0318250362707228	-1.09479375155168	0.27360700451278	5.24633889059069	1.05536819189005	9.89885222883622	0.449411770109634	0.729910759837136
ENSG00000165355.7	12	-0.0336041148877766	0.0306988012201604	-1.09463931984772	0.273674682329358	46.8820384530156	1.88260236439132	20.6825387990378	0.0368132201704284	0.729912426290557
ENSG00000248712.7	5	-0.0674441090984094	0.0616138546906137	-1.09462570451194	0.273680649633554	44.0266155439524	1.78656339922635	7.10268053283006	0.130560505919147	0.729912426290557
ENSG00000135045.6	13	-0.0328029351291576	0.0299850523608024	-1.0939762497143	0.27396539478496	39.8749300033043	1.66319972692748	19.8907736093991	0.0691805752742961	0.729970880265939
ENSG00000173372.16	13	0.0239446616091668	0.0218899650906489	1.09386476908525	0.274014292391651	42.0356465318485	1.72519822989046	20.0815856019582	0.0655582913393575	0.729970880265939
ENSG00000174516.14	10	-0.0249650872461442	0.0228230175167821	-1.09385567564793	0.274018281215983	7.54124728868259	1.08156336817812	9.34462008645279	0.406089904275676	0.729970880265939
ENSG00000176383.8	11	0.0230953200063362	0.0211056213624519	1.09427339805423	0.27383508878138	12.8643623062934	1.14763606082179	10.2943682955816	0.415058060913522	0.729970880265939
ENSG00000204071.10	10	-0.0229599901497226	0.0209865628679418	-1.09403289591529	0.273940550926717	0	1	4.36202086892688	0.886012233252941	0.729970880265939
ENSG00000250415.1	2	0.119921217220424	0.109634611796656	1.0938262584707	0.274031185293911	0	1	0.221188913557603	0.638135515299719	0.729970880265939
ENSG00000266995.1	4	0.0746642039767328	0.0682199321350586	1.09446318165366	0.273751886718362	0	1	2.2441118956371	0.523312044559979	0.729970880265939
ENSG00000274525.1	2	0.106286470480426	0.0971338721042587	1.09422663976932	0.273855590496618	0	1	0.00522183689048688	0.942393183599738	0.729970880265939
ENSG00000279799.1	12	0.0712459556080213	0.065106896326755	1.0942919971251	0.273826934093498	40.0922847205428	1.66923408000991	18.9799902248739	0.0614536379691202	0.729970880265939
ENSG00000198763.3	12	-0.0474335008810177	0.0433764627566786	-1.0935308659698	0.274160784574495	30.0887164985104	1.43038426690978	15.7460536137236	0.150823452402404	0.730111489308587
ENSG00000204099.11	12	0.0480322913661158	0.0439270356050254	1.09345624407719	0.274193530498643	25.5865277446643	1.34384268021883	14.5169180397068	0.205697485840168	0.730111489308587
ENSG00000257556.1	12	-0.0329983454552643	0.0301756545736813	-1.09354199342025	0.27415590180414	0	1	9.1206761408555	0.610754320734015	0.730111489308587
ENSG00000160570.13	10	0.0269206759483659	0.024621867656691	1.09336449710996	0.274233794989477	0	1	4.83388902074778	0.848541437804073	0.730121458174141
ENSG00000230989.6	13	-0.0260292235654003	0.0238092923024273	-1.09323801962592	0.274289308094934	26.274997868734	1.3563919580762	16.605788813322	0.165037458249025	0.730172016968565
ENSG00000106244.12	12	0.0236894335155514	0.0216756828941261	1.09290367603464	0.274436094116354	0	1	4.34286617027221	0.958793718549462	0.730256147000584
ENSG00000125826.20	12	-0.0346122655532496	0.031666624227371	-1.09302037706099	0.274384853065476	27.6405792768088	1.38199005741833	15.6079349505677	0.156321474769874	0.730256147000584
ENSG00000164190.17	13	0.0239660859804287	0.0219273101973914	1.09297883619487	0.274403092067068	0	1	10.8087624850132	0.545375055454472	0.730256147000584
ENSG00000227253.3	2	0.0998004333637273	0.0913226547942885	1.09283324700246	0.274467021236614	0	1	0.994101596780258	0.318741970441387	0.730256147000584
ENSG00000162302.12	13	0.024863846270342	0.0227540775678095	1.09272046718858	0.274516550584768	15.373095235451	1.18165730246453	14.9190018153374	0.245895947694378	0.730290735767223
ENSG00000111912.19	10	-0.0188643941639549	0.0172679663756774	-1.09245024883336	0.27463524682432	3.01767790219402	1.03111575220019	9.04157336045735	0.433445487918736	0.73042253976492
ENSG00000115325.13	12	0.044586629454607	0.0408137521234336	1.09244132516322	0.27463916723754	49.5396275720935	1.98175311018308	22.2325457277805	0.0226323199789272	0.73042253976492
ENSG00000126351.12	12	0.030215440503113	0.0276618766597563	1.09231347080192	0.274695341364218	41.722508131427	1.71592834203502	19.1953148904887	0.0576763898596534	0.730474762510435
ENSG00000258844.1	12	0.0301565639956858	0.0276168983883473	1.09196056601382	0.274850434422583	0.0330005428851773	1.00033011436839	9.58789566519349	0.56779197308558	0.730789983372294
ENSG00000138442.9	11	-0.0233206134126374	0.0213664708215109	-1.09145836986608	0.275071240457064	27.919823406297	1.38734399283833	12.5059456855321	0.2526206467783	0.731210185871205
ENSG00000258859.1	2	-0.120575983458578	0.110474750829801	-1.09143476272093	0.275081623046085	47.7049963909507	1.91222857058367	1.91222857058367	0.166715915445104	0.731210185871205
ENSG00000165338.16	13	-0.0264493311455186	0.0242363433450678	-1.09130865035798	0.275137092685058	45.6532457057149	1.84003628732831	21.9819557119029	0.0377225457021289	0.731260403743643
ENSG00000241553.12	12	0.0229367535206247	0.0210213674387088	1.09111615062629	0.275221777063959	0.046928736974704	1.00046950770378	10.2958977370905	0.503983812039628	0.731388244990385
ENSG00000269068.1	2	-0.119721576953515	0.109752852688797	-1.0908288397112	0.275348203816935	0	1	0.0719762431887655	0.788480809257175	0.73162696580385
ENSG00000084623.11	11	0.0243834124996016	0.0223685889937257	1.09007378634571	0.275680642372698	0	1	6.32031819980354	0.787671936967326	0.731627795287902
ENSG00000168135.4	9	0.0222903492027523	0.0204442630965927	1.09029849094767	0.275581679733335	0	1	5.34166207104852	0.720512203422495	0.731627795287902
ENSG00000173744.17	11	-0.0224054255366466	0.0205538633795152	-1.09008341268712	0.275676402317839	0	1	5.08578935678941	0.885373962584235	0.731627795287902
ENSG00000197555.9	11	0.0206025856638003	0.0189015071813266	1.08999697569907	0.275714476275463	0	1	4.14238125400635	0.940695378233984	0.731627795287902
ENSG00000205361.8	7	0.070413334625985	0.0645557796346134	1.09073633723464	0.27538891654358	0.0120693624539175	1.00012070819325	6.81436712804543	0.338356246083299	0.731627795287902
ENSG00000232780.2	2	0.0874700140613283	0.0802006703793285	1.09063943789519	0.275431568848513	0	1	0.000337086476099972	0.985351730302898	0.731627795287902
ENSG00000260279.2	3	0.127479060174053	0.116933089452578	1.09018807910444	0.275630303422375	53.1632234511825	2.1350743447464	4.23353770554698	0.120420095634272	0.731627795287902
ENSG00000261786.1	13	-0.0218355036530609	0.0200270471711678	-1.0903007051632	0.275580704686509	0	1	9.41812031116918	0.666863110568812	0.731627795287902
ENSG00000273008.1	11	0.0396016565597158	0.0363287645740199	1.09009092448017	0.275673093675873	0	1	6.67683098615453	0.755561097487265	0.731627795287902
ENSG00000276538.1	2	-0.0869953113550113	0.0797720077453615	-1.09054935200712	0.275471226111444	0	1	0.0359668751728211	0.849583914822681	0.731627795287902
ENSG00000105993.14	9	-0.0298711750453767	0.0274108365481994	-1.08975787706629	0.275819813661774	26.75511067397	1.36528296950354	10.8050478156975	0.212992019448764	0.731810181118273
ENSG00000272129.1	11	0.029545007439467	0.0271155396014297	1.08959688332771	0.275890756589893	0	1	8.04105822457374	0.624826298148928	0.73190127464771
ENSG00000172992.11	11	0.0286948150965788	0.0263459322560705	1.08915542701918	0.276085351010618	0.0210727983843308	1.00021077239949	10.4419703017755	0.402609748605482	0.732223180870824
ENSG00000178809.11	2	-0.119649165063945	0.109850313327832	-1.089201855136	0.27606488104269	0	1	0.321284659852466	0.570836632372521	0.732223180870824
ENSG00000113851.14	11	-0.0302398574932138	0.0277744638014984	-1.08876476281722	0.276257634269613	39.0666290464196	1.64113684234179	16.262407045857	0.0923630601389261	0.732388625423432
ENSG00000130175.9	12	0.0319073697968416	0.0293029980526964	1.08887731349064	0.276207991806851	31.6296322850502	1.46262194196352	15.9110212546654	0.144466464268891	0.732388625423432
ENSG00000224016.2	12	-0.0463839640975042	0.042601943204688	-1.08877578364548	0.276252773069939	31.6795989763229	1.46369164263752	18.1728544602235	0.0776554724717637	0.732388625423432
ENSG00000181467.4	10	0.038140724540585	0.035034316848436	1.08866756858962	0.276300508395833	61.7136780638777	2.61189884384408	23.72872543702	0.00475143447726894	0.732405166248938
ENSG00000188283.11	13	0.0283520682752146	0.0260477469087978	1.08846528548074	0.276389753669212	35.8412114124924	1.55863292000297	18.3086336751541	0.106635642708449	0.732544604978773
ENSG00000280239.1	12	-0.0264628777357481	0.0243163747885339	-1.08827397035459	0.276474178061479	0	1	3.90240682575999	0.972685289123982	0.732671231151258
ENSG00000088256.8	10	0.0283323385891246	0.0260378687174685	1.08812049467462	0.276541917201834	0	1	9.01131485846997	0.436230382077585	0.73269396287634
ENSG00000102967.11	13	-0.0336233920032662	0.0309129002787464	-1.08768157306752	0.276735705272885	0	1	8.77157584731416	0.72230714812794	0.73269396287634
ENSG00000116095.10	13	-0.0223672022368105	0.0205635694846649	-1.08771010079211	0.276723107198978	0	1	6.11751341094503	0.910042656835276	0.73269396287634
ENSG00000214274.9	12	0.0469866401940976	0.0431992166946733	1.08767342996502	0.276739301404524	29.5226307953592	1.41889518761173	15.3190459672053	0.168351772354884	0.73269396287634
ENSG00000234917.2	13	-0.0348517817022687	0.0320354213329929	-1.08791394812639	0.276633097943861	0	1	8.29505651546848	0.761668561764501	0.73269396287634
ENSG00000239218.2	2	0.0676173346856277	0.0621499261844203	1.08797127908058	0.276607786926422	0	1	0.339538378463773	0.560095799865014	0.73269396287634
ENSG00000278784.1	12	-0.0337617777287972	0.0310333767401963	-1.08791827623021	0.276631187076137	0	1	6.59766534660009	0.830667287566716	0.73269396287634
ENSG00000228510.2	11	-0.0444463500517265	0.0408691237720223	-1.08752882248366	0.27680316781652	13.0897372778771	1.15061210112468	12.4361376496219	0.256926937992433	0.732766013107504
ENSG00000125107.17	13	-0.0218471152507904	0.0200940623830158	-1.08724233230491	0.276929726892949	36.0876826092233	1.56464362555615	18.4556299096868	0.102540116541242	0.733003985177259
ENSG00000121413.12	12	-0.0269202726709409	0.0247670402290352	-1.08693943329496	0.277063577566726	28.8698312578151	1.40587322887501	14.5131142845743	0.205888899954126	0.733261191781041
ENSG00000196998.17	11	-0.0335578805442284	0.0308857907912837	-1.08651518010343	0.277251128594404	20.0372074867258	1.25058163749596	12.2772733822886	0.266928170161599	0.733660431880784
ENSG00000198873.11	12	-0.0360132371995051	0.033156457792964	-1.08616057313418	0.277407957228159	38.5316372289474	1.62685315651669	17.4098674750678	0.0963229013221598	0.733978279632789
ENSG00000234036.4	2	0.107938962461781	0.0994132486961443	1.08576033755516	0.277585038167872	0	1	0.0720117979774196	0.788429814367816	0.734155322536327
ENSG00000241057.2	11	0.0311671655581522	0.0287015249226238	1.08590625906378	0.277520467481492	0	1	7.76109546570129	0.652159866178845	0.734155322536327
ENSG00000259070.5	10	0.026468807810811	0.0243779836811744	1.08576690168396	0.277582133302271	11.2776901679812	1.12711222452767	9.11271419203547	0.426935464713724	0.734155322536327
ENSG00000157827.19	12	0.0270220388874893	0.0248926971984284	1.0855408183407	0.277682195323163	33.6750328167331	1.50772784739845	16.3950056796384	0.127088337569017	0.734218019957767
ENSG00000214140.10	12	-0.0269673577702407	0.0248409214404932	-1.08560215187031	0.27765504734453	0	1	5.38994044866615	0.910822569181725	0.734218019957767
ENSG00000154124.4	10	-0.0316624025007693	0.0291739952742236	-1.08529538731859	0.277790848218818	0	1	7.24018031719408	0.612128761504379	0.734311072007221
ENSG00000159723.4	2	0.0710952112637213	0.0655035441644123	1.08536434433645	0.277760317859698	0	1	0.314389366422518	0.574999102297891	0.734311072007221
ENSG00000111640.14	12	-0.0215917882771429	0.0198969889075479	-1.08517868595444	0.27784252234333	0.0296096058895184	1.00029618375774	9.57080426828463	0.569355618683574	0.734350569366453
ENSG00000140382.14	12	-0.0188424419227988	0.0173677026833506	-1.08491274098456	0.277960304401841	11.3734390987315	1.12832991580709	11.1406697472789	0.431554820888673	0.734564759497899
ENSG00000177646.18	12	0.0284755473580149	0.0262624003486167	1.08427055333938	0.278244857443125	22.6454360403508	1.29274854489728	13.0310552771925	0.291300499500375	0.735219559873507
ENSG00000200084.1	2	-0.139323123042944	0.128524934923012	-1.08401628934028	0.278357576473171	0	1	0.197759198145022	0.656535668794971	0.735420202041976
ENSG00000056487.15	10	-0.0308344461525423	0.028455526260031	-1.08360133180362	0.278541600084787	0	1	7.4634792725784	0.58898126418343	0.735447486380759
ENSG00000134716.9	10	-0.0401197716503637	0.0370252648381349	-1.08357824922407	0.278551839079387	26.3566359994092	1.35789560073869	12.0825400681671	0.208695996703548	0.735447486380759
ENSG00000148339.12	12	0.0231425425010453	0.0213565573844682	1.08362701368133	0.278530208391788	25.4936138664332	1.34216682876997	13.3219506607946	0.272804690790289	0.735447486380759
ENSG00000197322.3	6	-0.0361986002619115	0.0334062071286856	-1.08358905045608	0.278547047825799	0	1	4.70300828469379	0.453189164562794	0.735447486380759
ENSG00000279095.1	13	-0.0290144792637669	0.0267726892449712	-1.08373421131823	0.27848266223234	13.7306818384923	1.15916066257515	11.9171817958989	0.452353639902868	0.735447486380759
ENSG00000183569.17	13	0.0366269783985898	0.0338107333072642	1.08329441026115	0.278677765598224	5.4886566176541	1.05807405144428	14.4324161391784	0.273951127287878	0.735682806000224
ENSG00000161847.13	12	0.0356114300416235	0.0328791446141439	1.08310086711636	0.278763654149763	28.1939179161343	1.3926396914847	14.2083120389455	0.22168031635959	0.73572810664718
